run_label,question_id,question,topic,case_type,expected_behavior,expected_relevant_section,retrieval_method,answer_method,top_1_chunk_id,top_1_title,top_1_section,top_1_score,top_3_sections,retrieval_check_applicable,expected_section_in_top_3,confidence,confidence_reason,prompt_profile,cited_source_count,source_count,source_coverage_ratio,llm_provider,llm_model,prompt_tokens,output_tokens,thought_tokens,total_tokens,estimated_cost_usd,latency_seconds,answer,source_urls,error
gemini-strict-final,13,Hefur neytandi rétt til að falla frá fjarsölusamningi án þess að gefa ástæðu?,fráhvarfsréttur - lagaorð,legal_term,Svar á að nefna 14 daga rétt til að falla frá samningi án ástæðu.,16. gr. Réttur til að falla frá samningi.,bm25,gemini:gemini-3-flash-preview,2016016.html_016,Lög um neytendasamninga,16. gr. Réttur til að falla frá samningi.,14.866193629259982,16. gr. Réttur til að falla frá samningi. | 20. gr. Áhrif uppsagnar. | 12. gr. Gerð fjarsölusamninga með rafrænum hætti.,True,True,high,Sterkustu heimildirnar hafa hátt vægi og svarið vísar í fleiri en eina heimild.,strict,2,3,0.6667,gemini,gemini-3-flash-preview,1243,139,557,1939,,3.404,"Já, neytandi hefur fjórtán daga frest til að falla frá fjarsölusamningi með tilkynningu til seljanda [1]. Neytandi þarf ekki að tilgreina neina ástæðu fyrir því að falla frá samningnum [1]. Við það falla niður skuldbindingar samningsaðila um að efna samninginn [2]. Neytandi ber þó sönnunarbyrði um að seljanda hafi verið tilkynnt um þessa ákvörðun [1].

Heimildir: [1], [2]",https://www.althingi.is/lagas/nuna/2016016.html | https://www.althingi.is/lagas/nuna/2016016.html | https://www.althingi.is/lagas/nuna/2016016.html,
gemini-strict-final,13,Hefur neytandi rétt til að falla frá fjarsölusamningi án þess að gefa ástæðu?,fráhvarfsréttur - lagaorð,legal_term,Svar á að nefna 14 daga rétt til að falla frá samningi án ástæðu.,16. gr. Réttur til að falla frá samningi.,rrf-icebert-bm25,gemini:gemini-3-flash-preview,2016016.html_020,Lög um neytendasamninga,20. gr. Áhrif uppsagnar.,0.03021353930031804,20. gr. Áhrif uppsagnar. | 23. gr. Skyldur neytanda ef fallið er frá samningi um veitingu þjónustu. | 36. gr. Réttur til að falla frá samningi.,True,False,low,Heimildir eða tilvísanir eru veikar og því ætti að lesa svarið með varúð.,strict,2,3,0.6667,gemini,gemini-3-flash-preview,1514,168,1004,2686,,5.674,"Ég finn ekki nægar upplýsingar í heimildunum til að svara því örugglega hvort neytandi megi falla frá almennum fjarsölusamningi án þess að gefa ástæðu. Heimildirnar staðfesta að ef neytandi nýtir rétt sinn til að falla frá fjarsölusamningi falli skuldbindingar samningsaðila niður [1]. Það er hins vegar aðeins tekið fram varðandi samninga um fasteignalán að neytandi hafi 14 daga frest til að falla frá samningi án þess að tilgreina ástæðu [3].

Heimildir: [1], [3]",https://www.althingi.is/lagas/nuna/2016016.html | https://www.althingi.is/lagas/nuna/2016016.html | https://www.althingi.is/lagas/nuna/2016118.html,
gemini-strict-final,13,Hefur neytandi rétt til að falla frá fjarsölusamningi án þess að gefa ástæðu?,fráhvarfsréttur - lagaorð,legal_term,Svar á að nefna 14 daga rétt til að falla frá samningi án ástæðu.,16. gr. Réttur til að falla frá samningi.,rrf-bge-m3-bm25,gemini:gemini-3-flash-preview,2016016.html_016,Lög um neytendasamninga,16. gr. Réttur til að falla frá samningi.,0.03278688524590164,16. gr. Réttur til að falla frá samningi. | 20. gr. Áhrif uppsagnar. | 24. gr. Áhrif þess að fallið er frá samningi á fylgisamninga.,True,True,low,Heimildir eða tilvísanir eru veikar og því ætti að lesa svarið með varúð.,strict,3,3,1.0,gemini,gemini-3-flash-preview,1157,159,630,1946,,4.19,"Já, neytandi hefur fjórtán daga frest til að falla frá fjarsölusamningi með tilkynningu til seljanda [1]. Neytandi þarf ekki að tilgreina neina ástæðu fyrir þeirri ákvörðun [1]. Við það falla niður skuldbindingar samningsaðila um að efna samninginn og fylgisamningum er sjálfkrafa sagt upp [2], [3]. Neytandi ber hins vegar sönnunarbyrði um að seljanda hafi verið tilkynnt um ákvörðunina [1].

Heimildir: [1], [2], [3]",https://www.althingi.is/lagas/nuna/2016016.html | https://www.althingi.is/lagas/nuna/2016016.html | https://www.althingi.is/lagas/nuna/2016016.html,
gemini-strict-final,13,Hefur neytandi rétt til að falla frá fjarsölusamningi án þess að gefa ástæðu?,fráhvarfsréttur - lagaorð,legal_term,Svar á að nefna 14 daga rétt til að falla frá samningi án ástæðu.,16. gr. Réttur til að falla frá samningi.,rrf-bge-m3-bm25-rerank,gemini:gemini-3-flash-preview,2016016.html_016,Lög um neytendasamninga,16. gr. Réttur til að falla frá samningi.,0.9993485808372498,16. gr. Réttur til að falla frá samningi. | 16. gr. Réttur til að falla frá samningi. | 5. gr. Upplýsingagjöf fyrir samningsgerð.,True,True,high,Sterkustu heimildirnar hafa hátt vægi og svarið vísar í fleiri en eina heimild.,strict,2,3,0.6667,gemini,gemini-3-flash-preview,3280,168,855,4303,,12.361,"Já, neytandi hefur 14 daga frest til að falla frá fjarsölusamningi með tilkynningu til seljanda [1]. Neytandi þarf ekki að tilgreina neina ástæðu fyrir því að falla frá samningnum [1]. Á neytanda hvílir þó sönnunarbyrði um að seljanda hafi verið tilkynnt um ákvörðunina [1]. Sams konar réttur gildir um lánssamninga, þar sem neytandi hefur 14 almanaksdaga til að falla frá samningi án þess að tilgreina ástæðu [2].

Heimildir: [1], [2]",https://www.althingi.is/lagas/nuna/2016016.html | https://www.althingi.is/lagas/nuna/2013033.html | https://www.althingi.is/lagas/nuna/2016016.html,
gemini-strict-final,14,Má ég hætta við netkaup án þess að útskýra af hverju?,fráhvarfsréttur - daglegt orðalag,everyday_paraphrase,"Sama vænta heimild og í lagaorðaspurningu, en spurning notar netkaup og hætta við.",16. gr. Réttur til að falla frá samningi.,tfidf,gemini:gemini-3-flash-preview,2016118.html_016,Lög um fasteignalán til neytenda,16. gr. Skylda til að útskýra samninga.,0.30131433049348394,16. gr. Skylda til að útskýra samninga. | 12. gr. Gerð fjarsölusamninga með rafrænum hætti. | 10. gr. Lánshæfis- og greiðslumat.,True,False,high,Sterkustu heimildirnar hafa hátt vægi og svarið vísar í fleiri en eina heimild.,strict,3,3,1.0,gemini,gemini-3-flash-preview,2087,150,466,2703,,3.269,"Ég finn ekki nægar upplýsingar í heimildunum til að svara því örugglega hvort þú megir hætta við netkaup án þess að útskýra af hverju. Heimildirnar fjalla um skyldu seljanda til að upplýsa um greiðsluskyldu við rafræna samningagerð [2] og skyldur lánveitenda við fasteigna- og neytendalán [1, 3], en þær tilgreina ekki rétt neytenda til að falla frá kaupum án skýringa.

Heimildir: [1], [2], [3]",https://www.althingi.is/lagas/nuna/2016118.html | https://www.althingi.is/lagas/nuna/2016016.html | https://www.althingi.is/lagas/nuna/2013033.html,
gemini-strict-final,14,Má ég hætta við netkaup án þess að útskýra af hverju?,fráhvarfsréttur - daglegt orðalag,everyday_paraphrase,"Sama vænta heimild og í lagaorðaspurningu, en spurning notar netkaup og hætta við.",16. gr. Réttur til að falla frá samningi.,bm25,gemini:gemini-3-flash-preview,2016118.html_016,Lög um fasteignalán til neytenda,16. gr. Skylda til að útskýra samninga.,7.454458637905518,16. gr. Skylda til að útskýra samninga. | 12. gr. Gerð fjarsölusamninga með rafrænum hætti. | 10. gr. Lánshæfis- og greiðslumat.,True,False,high,Sterkustu heimildirnar hafa hátt vægi og svarið vísar í fleiri en eina heimild.,strict,3,3,1.0,gemini,gemini-3-flash-preview,2087,155,425,2667,,3.944,"Ég finn ekki nægar upplýsingar í heimildunum til að svara því örugglega hvort hægt sé að hætta við netkaup án þess að gefa skýringu. Heimildabrotin fjalla um skyldu seljenda til að upplýsa um greiðsluskyldu við gerð rafrænna samninga [2] og skyldur lánveitenda til að útskýra lána- og fasteignasamninga [1], [3], en nefna ekki almennan rétt til að falla frá kaupum án skýringa.

Heimildir: [1], [2], [3]",https://www.althingi.is/lagas/nuna/2016118.html | https://www.althingi.is/lagas/nuna/2016016.html | https://www.althingi.is/lagas/nuna/2013033.html,
gemini-strict-final,14,Má ég hætta við netkaup án þess að útskýra af hverju?,fráhvarfsréttur - daglegt orðalag,everyday_paraphrase,"Sama vænta heimild og í lagaorðaspurningu, en spurning notar netkaup og hætta við.",16. gr. Réttur til að falla frá samningi.,rrf-icebert-bm25,gemini:gemini-3-flash-preview,2003048.html_008,Lög um neytendakaup,8. gr. Viðbótarskyldur við sendingarkaup.,0.02964426877470356,8. gr. Viðbótarskyldur við sendingarkaup. | 12. gr. Gerð fjarsölusamninga með rafrænum hætti. | 22. gr. Ákvörðun um lánveitingu.,True,False,low,Svarið segir sjálft að heimildirnar nægi ekki.,strict,3,3,1.0,gemini,gemini-3-flash-preview,1928,136,735,2799,,4.75,"Ég finn ekki nægar upplýsingar í heimildunum til að svara þessu örugglega.

Heimildabrotin fjalla um skyldur seljanda við sendingu vara [1], upplýsingagjöf og staðfestingu á greiðsluskyldu við rafræna samningagerð [2] og reglur um fasteignalán [3]. Þar er ekki fjallað um almennan rétt neytanda til að hætta við kaup án útskýringa.

Heimildir: [1], [2], [3]",https://www.althingi.is/lagas/nuna/2003048.html | https://www.althingi.is/lagas/nuna/2016016.html | https://www.althingi.is/lagas/nuna/2016118.html,
gemini-strict-final,14,Má ég hætta við netkaup án þess að útskýra af hverju?,fráhvarfsréttur - daglegt orðalag,everyday_paraphrase,"Sama vænta heimild og í lagaorðaspurningu, en spurning notar netkaup og hætta við.",16. gr. Réttur til að falla frá samningi.,rrf-bge-m3-bm25,gemini:gemini-3-flash-preview,2002030.html_002,Lög um rafræn viðskipti og aðra rafræna þjónustu,2. gr. Orðskýringar.,0.030536130536130537,2. gr. Orðskýringar. | 12. gr. Gerð fjarsölusamninga með rafrænum hætti. | 47. gr. Upplýsingaskylda um hindrun.,True,False,low,Svarið segir sjálft að heimildirnar nægi ekki.,strict,2,3,0.6667,gemini,gemini-3-flash-preview,1287,179,1732,3198,,10.285,"Ég finn ekki nægar upplýsingar í heimildunum til að svara þessu örugglega.

Heimildabrotin tilgreina að neytandi sé ekki bundinn af samningi eða pöntun ef seljandi hefur ekki vakið athygli á greiðsluskyldu á skýran hátt [2]. Hins vegar er tekið fram að ef hindrun tálmar því að neytandi geti efnt kaupin skuli hann tilkynna seljanda um hindrunina og áhrif hennar [3]. Í þeim gögnum sem hér eru til staðar er ekki minnst á almennan rétt til að hætta við án skýringa.

Heimildir: [2], [3]",https://www.althingi.is/lagas/nuna/2002030.html | https://www.althingi.is/lagas/nuna/2016016.html | https://www.althingi.is/lagas/nuna/2003048.html,
gemini-strict-final,14,Má ég hætta við netkaup án þess að útskýra af hverju?,fráhvarfsréttur - daglegt orðalag,everyday_paraphrase,"Sama vænta heimild og í lagaorðaspurningu, en spurning notar netkaup og hætta við.",16. gr. Réttur til að falla frá samningi.,rrf-bge-m3-bm25-rerank,gemini:gemini-3-flash-preview,2016118.html_016,Lög um fasteignalán til neytenda,16. gr. Skylda til að útskýra samninga.,0.004693484865128994,16. gr. Skylda til að útskýra samninga. | [25. gr. a. Lögbann. | 5. gr. Einstakar undantekningar frá meginreglu.,True,False,low,Svarið segir sjálft að heimildirnar nægi ekki.,strict,3,3,1.0,gemini,gemini-3-flash-preview,2419,128,668,3215,,11.1,"Ég finn ekki nægar upplýsingar í heimildunum til að svara þessu örugglega.

Heimildirnar fjalla um fasteignalán til neytenda [1], heimildir Neytendastofu til að leita lögbanns [2] og takmarkanir á frjálsu flæði rafrænnar þjónustu [3], en þær tilgreina ekki rétt neytenda til að hætta við netkaup án skýringa.

Heimildir: [1], [2], [3]",https://www.althingi.is/lagas/nuna/2016118.html | https://www.althingi.is/lagas/nuna/2005057.html | https://www.althingi.is/lagas/nuna/2002030.html,
gemini-strict-final,15,Hverjar eru skyldur seljanda ef neytandi fellur frá samningi?,endurgreiðsla - lagaorð,legal_term,Svar á að nefna endurgreiðslu án ástæðulausrar tafar og eigi síðar en 14 dögum.,21. gr. Skyldur seljanda ef fallið er frá samningi.,tfidf,gemini:gemini-3-flash-preview,2016016.html_016,Lög um neytendasamninga,16. gr. Réttur til að falla frá samningi.,0.47639462776572117,16. gr. Réttur til að falla frá samningi. | 14. gr. Réttaráhrif þess að neytandi fellur frá samningi. | 23. gr. Skyldur neytanda ef fallið er frá samningi um veitingu þjónustu.,True,False,high,Sterkustu heimildirnar hafa hátt vægi og svarið vísar í fleiri en eina heimild.,strict,2,3,0.6667,gemini,gemini-3-flash-preview,1581,238,904,2723,,6.089,"Þegar neytandi nýtir rétt sinn til að falla frá samningi falla niður skyldur seljanda til að efna skuldbindingar samningsins [2]. Seljandi getur þá ekki krafist greiðslu eða bóta frá neytanda, þar á meðal vegna þjónustu sem þegar hefur verið innt af hendi [2]. Ef seljanda ber að endurgreiða greiðslu getur neytandi krafist dráttarvaxta frá þeim degi sem seljandi tók við henni [2]. Í ákveðnum tilvikum, svo sem ef seljandi hefur ekki veitt lögboðnar upplýsingar, getur seljandi ekki krafist greiðslu fyrir þjónustu sem veitt var áður en frestur til að falla frá samningi rann út [3]. Þetta svar er ekki endanleg lögfræðiráðgjöf.

Heimildir: [2], [3]",https://www.althingi.is/lagas/nuna/2016016.html | https://www.althingi.is/lagas/nuna/2013120.html | https://www.althingi.is/lagas/nuna/2016016.html,
gemini-strict-final,15,Hverjar eru skyldur seljanda ef neytandi fellur frá samningi?,endurgreiðsla - lagaorð,legal_term,Svar á að nefna endurgreiðslu án ástæðulausrar tafar og eigi síðar en 14 dögum.,21. gr. Skyldur seljanda ef fallið er frá samningi.,bm25,gemini:gemini-3-flash-preview,2013120.html_014,Lög um skiptileigusamninga fyrir afnot af húsnæði í orlofi eða frístundum o.fl.,14. gr. Réttaráhrif þess að neytandi fellur frá samningi.,12.42690369058806,14. gr. Réttaráhrif þess að neytandi fellur frá samningi. | 42. gr. Skilaréttur eftir afhendingu. | 16. gr. Réttur til að falla frá samningi.,True,False,high,Sterkustu heimildirnar hafa hátt vægi og svarið vísar í fleiri en eina heimild.,strict,2,3,0.6667,gemini,gemini-3-flash-preview,1317,208,868,2393,,5.392,"Ef neytandi fellur frá samningi falla niður skyldur seljanda til að efna skuldbindingar sem samningurinn kvað á um [1]. Seljandi getur þá almennt ekki krafist greiðslu eða bóta frá neytanda, þar á meðal vegna kostnaðar við þjónustu sem þegar hefur verið innt af hendi [1]. Ef seljanda ber að endurgreiða neytanda getur neytandi krafist dráttarvaxta frá þeim degi sem seljandinn tók við greiðslunni [1]. Í tilfellum fjarsölu eða samninga utan fastrar starfsstöðvar skal neytandi ekki bera annan kostnað en þann sem lög kveða sérstaklega á um [3].

Heimildir: [1], [3]",https://www.althingi.is/lagas/nuna/2013120.html | https://www.althingi.is/lagas/nuna/2003048.html | https://www.althingi.is/lagas/nuna/2016016.html,
gemini-strict-final,15,Hverjar eru skyldur seljanda ef neytandi fellur frá samningi?,endurgreiðsla - lagaorð,legal_term,Svar á að nefna endurgreiðslu án ástæðulausrar tafar og eigi síðar en 14 dögum.,21. gr. Skyldur seljanda ef fallið er frá samningi.,rrf-icebert-bm25,gemini:gemini-3-flash-preview,2013120.html_014,Lög um skiptileigusamninga fyrir afnot af húsnæði í orlofi eða frístundum o.fl.,14. gr. Réttaráhrif þess að neytandi fellur frá samningi.,0.032266458495966696,14. gr. Réttaráhrif þess að neytandi fellur frá samningi. | 38. gr. Greiðsla kaupverðs. Réttur neytanda til að halda eftir kaupverði. | 19. gr. Neytandi fellur frá samningi.,True,False,low,Heimildir eða tilvísanir eru veikar og því ætti að lesa svarið með varúð.,strict,2,3,0.6667,gemini,gemini-3-flash-preview,1489,189,999,2677,,5.994,"Þegar neytandi nýtir rétt sinn til að falla frá samningi falla niður allar skyldur seljanda til að efna skuldbindingar samningsins [1]. Seljandi getur þá ekki krafist greiðslu eða bóta frá neytanda, en ef endurgreiðsla á sér stað getur neytandi átt rétt á dráttarvöxtum frá þeim degi sem seljandi tók við greiðslunni [1]. Ef seljandi gefur neytanda kost á að senda uppsögn rafrænt í gegnum vefsvæði sitt ber seljanda jafnframt að láta neytanda í té kvittun fyrir móttökunni án tafar [3].

Heimildir: [1], [3]",https://www.althingi.is/lagas/nuna/2013120.html | https://www.althingi.is/lagas/nuna/2003048.html | https://www.althingi.is/lagas/nuna/2016016.html,
gemini-strict-final,15,Hverjar eru skyldur seljanda ef neytandi fellur frá samningi?,endurgreiðsla - lagaorð,legal_term,Svar á að nefna endurgreiðslu án ástæðulausrar tafar og eigi síðar en 14 dögum.,21. gr. Skyldur seljanda ef fallið er frá samningi.,rrf-bge-m3-bm25,gemini:gemini-3-flash-preview,2013120.html_014,Lög um skiptileigusamninga fyrir afnot af húsnæði í orlofi eða frístundum o.fl.,14. gr. Réttaráhrif þess að neytandi fellur frá samningi.,0.03177805800756621,14. gr. Réttaráhrif þess að neytandi fellur frá samningi. | 43. gr. Kröfur seljanda. | 16. gr. Réttur til að falla frá samningi.,True,False,low,Heimildir eða tilvísanir eru veikar og því ætti að lesa svarið með varúð.,strict,2,3,0.6667,gemini,gemini-3-flash-preview,1314,205,999,2518,,5.689,"Ef neytandi nýtir rétt sinn til að falla frá samningi falla niður allar skyldur seljanda til að efna skuldbindingar samkvæmt samningnum [1]. Seljandi getur þá hvorki krafist greiðslu né bóta frá neytanda, þar á meðal vegna kostnaðar við þjónustu sem þegar hefur verið innt af hendi [1]. Ef um endurgreiðslukröfu er að ræða getur neytandi krafist dráttarvaxta frá þeim degi sem seljandi tók við greiðslunni [1]. Almennt skal neytandi ekki bera annan kostnað við að falla frá samningi en þann sem sérstaklega er kveðið á um í lögum [3].

Heimildir: [1], [3]",https://www.althingi.is/lagas/nuna/2013120.html | https://www.althingi.is/lagas/nuna/2003048.html | https://www.althingi.is/lagas/nuna/2016016.html,
gemini-strict-final,15,Hverjar eru skyldur seljanda ef neytandi fellur frá samningi?,endurgreiðsla - lagaorð,legal_term,Svar á að nefna endurgreiðslu án ástæðulausrar tafar og eigi síðar en 14 dögum.,21. gr. Skyldur seljanda ef fallið er frá samningi.,rrf-bge-m3-bm25-rerank,gemini:gemini-3-flash-preview,2016016.html_021,Lög um neytendasamninga,21. gr. Skyldur seljanda ef fallið er frá samningi.,0.9995906949043274,21. gr. Skyldur seljanda ef fallið er frá samningi. | 23. gr. Skyldur neytanda ef fallið er frá samningi um veitingu þjónustu. | 22. gr. Skyldur neytanda ef fallið er frá samningi um afhendingu vöru.,True,True,high,Sterkustu heimildirnar hafa hátt vægi og svarið vísar í fleiri en eina heimild.,strict,2,3,0.6667,gemini,gemini-3-flash-preview,2018,244,856,3118,,12.657,"Seljandi skal endurgreiða neytanda allar greiðslur, þar á meðal venjulegan sendingarkostnað, án ástæðulausrar tafar og eigi síðar en 14 dögum eftir að honum er tilkynnt um ákvörðun neytanda [1]. Endurgreiðsla skal alla jafna fara fram með sama greiðslumiðli og neytandi notaði upphaflega, án þess að neytandi beri af því kostnað [1]. Seljandi getur þó haldið eftir endurgreiðslu þar til hann móttekur vöruna eða sönnun fyrir endursendingu, nema hann hafi boðist til að sækja hana sjálfur [1]. Ef samningur var gerður utan fastrar starfsstöðvar og ekki er hægt að senda vöruna með pósti, ber seljanda að sækja hana á eigin kostnað [3].

Heimildir: [1], [3]",https://www.althingi.is/lagas/nuna/2016016.html | https://www.althingi.is/lagas/nuna/2016016.html | https://www.althingi.is/lagas/nuna/2016016.html,
gemini-strict-final,16,Hvenær fæ ég peningana til baka ef ég skila netpöntun?,endurgreiðsla - daglegt orðalag,everyday_paraphrase,"Sama vænta heimild og í lagaorðaspurningu, en spurning notar almennara orðalag um endurgreiðslu.",21. gr. Skyldur seljanda ef fallið er frá samningi.,tfidf,gemini:gemini-3-flash-preview,2003048.html_025,Lög um neytendakaup,25. gr. Upplýsingaskylda um hindrun.,0.10432060006447615,25. gr. Upplýsingaskylda um hindrun. | 15. gr. Brottfall fylgisamninga. | 7. gr. Upplýsingar í tengslum við markaðssetningu.,True,False,low,Svarið segir sjálft að heimildirnar nægi ekki.,strict,3,3,1.0,gemini,gemini-3-flash-preview,1412,208,1637,3257,,9.485,"Ég finn ekki nægar upplýsingar í heimildunum til að svara þessu örugglega.

Heimildabrotin fjalla um upplýsingaskyldu seljanda ef hindrun kemur í veg fyrir afhendingu á réttum tíma [1] og um endurgreiðslur vegna riftunar á skiptileigusamningum eða orlofskostnaði [2]. Þær tilgreina hins vegar ekki sérstakan tímafrest fyrir endurgreiðslur við skil á almennum vörum sem keyptar eru með netpöntun. Í lögum um rafræn viðskipti er lögð áhersla á skýrar upplýsingar í markaðssetningu en ekki vikið að tímaramma endurgreiðslna [3].

Heimildir: [1], [2], [3]",https://www.althingi.is/lagas/nuna/2003048.html | https://www.althingi.is/lagas/nuna/2013120.html | https://www.althingi.is/lagas/nuna/2002030.html,
gemini-strict-final,16,Hvenær fæ ég peningana til baka ef ég skila netpöntun?,endurgreiðsla - daglegt orðalag,everyday_paraphrase,"Sama vænta heimild og í lagaorðaspurningu, en spurning notar almennara orðalag um endurgreiðslu.",21. gr. Skyldur seljanda ef fallið er frá samningi.,bm25,gemini:gemini-3-flash-preview,2003048.html_051,Lög um neytendakaup,51. gr. Missir réttar til riftunar og afhendingar á ný.,4.994655768364809,51. gr. Missir réttar til riftunar og afhendingar á ný. | 14. gr. Áhættuflutningur. | 6. gr. Frekari kröfur til upplýsingaskyldu.,True,False,low,Svarið segir sjálft að heimildirnar nægi ekki.,strict,3,3,1.0,gemini,gemini-3-flash-preview,1986,125,677,2788,,4.168,"Ég finn ekki nægar upplýsingar í heimildunum til að svara þessu örugglega.

Heimildabrotin tilgreina skilyrði fyrir því að mega skila vöru [1], hvenær áhætta flyst á milli aðila [2] og upplýsingaskyldu seljanda um kostnað við skil [3], en þau nefna ekki frest eða tímaramma fyrir endurgreiðslu.

Heimildir: [1], [2], [3]",https://www.althingi.is/lagas/nuna/2003048.html | https://www.althingi.is/lagas/nuna/2003048.html | https://www.althingi.is/lagas/nuna/2016016.html,
gemini-strict-final,16,Hvenær fæ ég peningana til baka ef ég skila netpöntun?,endurgreiðsla - daglegt orðalag,everyday_paraphrase,"Sama vænta heimild og í lagaorðaspurningu, en spurning notar almennara orðalag um endurgreiðslu.",21. gr. Skyldur seljanda ef fallið er frá samningi.,rrf-icebert-bm25,gemini:gemini-3-flash-preview,2003048.html_049,Lög um neytendakaup,49. gr. Réttaráhrif riftunar og nýrrar afhendingar.,0.029513888888888888,49. gr. Réttaráhrif riftunar og nýrrar afhendingar. | 22. gr. Skyldur neytanda ef fallið er frá samningi um afhendingu vöru. | 26. gr. Viðbótargjöld.,True,False,low,Heimildir eða tilvísanir eru veikar og því ætti að lesa svarið með varúð.,strict,2,3,0.6667,gemini,gemini-3-flash-preview,1635,191,794,2620,,5.595,"Ég finn ekki nægar upplýsingar í heimildunum til að svara því örugglega hvenær peningarnir eigi að berast neytanda eftir skil. Samkvæmt heimildum getur seljandi haldið greiðslunni þar til neytandinn hefur skilað vörunni [1]. Neytandi þarf að endursenda vöruna eigi síðar en 14 dögum eftir að hann tilkynnir að hann ætli að falla frá samningi [2]. Þar sem heimildabrotin tilgreina ekki sérstakan frest fyrir seljanda til að endurgreiða, er ekki hægt að gefa upp nákvæma dagsetningu eða tímaramma.

Heimildir: [1], [2]",https://www.althingi.is/lagas/nuna/2003048.html | https://www.althingi.is/lagas/nuna/2016016.html | https://www.althingi.is/lagas/nuna/2016016.html,
gemini-strict-final,16,Hvenær fæ ég peningana til baka ef ég skila netpöntun?,endurgreiðsla - daglegt orðalag,everyday_paraphrase,"Sama vænta heimild og í lagaorðaspurningu, en spurning notar almennara orðalag um endurgreiðslu.",21. gr. Skyldur seljanda ef fallið er frá samningi.,rrf-bge-m3-bm25,gemini:gemini-3-flash-preview,2003048.html_049,Lög um neytendakaup,49. gr. Réttaráhrif riftunar og nýrrar afhendingar.,0.028283227848101264,49. gr. Réttaráhrif riftunar og nýrrar afhendingar. | 51. gr. Missir réttar til riftunar og afhendingar á ný. | 19. gr. Eftirlit.,True,False,low,Heimildir eða tilvísanir eru veikar og því ætti að lesa svarið með varúð.,strict,1,3,0.3333,gemini,gemini-3-flash-preview,1677,130,653,2460,,4.883,"Ef kaupum er rift má krefjast skila á því sem móttekið hefur verið, þar á meðal greiðslu [1]. Seljandi getur þó haldið eftir endurgreiðslu þar til neytandi hefur skilað vörunni [1]. Ég finn ekki nægar upplýsingar í heimildunum til að svara því örugglega innan hvaða tímafrests peningarnir skulu berast eftir skil á netpöntun.

Heimildir: [1]",https://www.althingi.is/lagas/nuna/2003048.html | https://www.althingi.is/lagas/nuna/2003048.html | https://www.althingi.is/lagas/nuna/2002030.html,
gemini-strict-final,16,Hvenær fæ ég peningana til baka ef ég skila netpöntun?,endurgreiðsla - daglegt orðalag,everyday_paraphrase,"Sama vænta heimild og í lagaorðaspurningu, en spurning notar almennara orðalag um endurgreiðslu.",21. gr. Skyldur seljanda ef fallið er frá samningi.,rrf-bge-m3-bm25-rerank,gemini:gemini-3-flash-preview,2016016.html_005,Lög um neytendasamninga,5. gr. Upplýsingagjöf fyrir samningsgerð.,0.005006821826100349,5. gr. Upplýsingagjöf fyrir samningsgerð. | 10. gr. Staðfesting á móttöku pöntunar. | 12. gr. Gerð fjarsölusamninga með rafrænum hætti.,True,False,low,Heimildir eða tilvísanir eru veikar og því ætti að lesa svarið með varúð.,strict,1,3,0.3333,gemini,gemini-3-flash-preview,2815,147,474,3436,,11.697,"Ég finn ekki nægar upplýsingar í heimildunum til að svara því örugglega hvenær peningarnir eru endurgreiddir eftir skil. Heimildabrotin tilgreina að seljandi skuli veita upplýsingar um skilyrði og tímamörk þess að falla frá samningi áður en pöntun er gerð [1]. Seljandi ber einnig skyldu til að upplýsa neytanda um hvort hann þurfi sjálfur að bera kostnað af því að skila vöru [1].

Heimildir: [1]",https://www.althingi.is/lagas/nuna/2016016.html | https://www.althingi.is/lagas/nuna/2002030.html | https://www.althingi.is/lagas/nuna/2016016.html,
gemini-strict-final,17,Hver er munurinn á skilarétti og rétti vegna galla?,skilaréttur vs galli,ambiguous,Svar á að greina samningsbundinn skilarétt frá lögbundnum úrræðum vegna galla; líklega þarf líka heimild um galla.,42. gr. Skilaréttur eftir afhendingu.,tfidf,gemini:gemini-3-flash-preview,2003048.html_034,Lög um neytendakaup,34. gr. Tjón á öðrum munum.,0.2628158507264006,34. gr. Tjón á öðrum munum. | 27. gr. Tilkynning. | 42. gr. Skilaréttur eftir afhendingu.,True,True,high,Sterkustu heimildirnar hafa hátt vægi og svarið vísar í fleiri en eina heimild.,strict,3,3,1.0,gemini,gemini-3-flash-preview,1584,250,743,2577,,5.835,"Réttur vegna galla byggir á því að söluhlutur sé gallaður og hefur neytandi að lágmarki tvo mánuði til að kvarta frá því að galli uppgötvast, en frestur er að jafnaði tveir eða fimm ár frá afhendingu [2]. Skilaréttur byggist hins vegar á því að um hann hafi verið samið sérstaklega, til dæmis ef hlutur er keyptur til reynslu, eða að hann leiði af öðrum lagaákvæðum [3]. Ef söluhlutur er gallaður getur neytandi átt rétt á skaðabótum vegna tjóns á hlutnum eða öðrum munum sem tengjast honum [1]. Án samnings um skilarétt eða annarra lagaheimilda ber neytanda almennt að greiða kaupverð þótt hann endursendi hlutinn [3].

Heimildir: [1], [2], [3]",https://www.althingi.is/lagas/nuna/2003048.html | https://www.althingi.is/lagas/nuna/2003048.html | https://www.althingi.is/lagas/nuna/2003048.html,
